epoch,train_loss,test_loss
1,1.0666483640670776,0.7893366465965906
2,1.0305852890014648,0.7774059524138769
3,1.0130184888839722,0.779443770647049
4,0.9931657314300537,0.7767517765363058
5,0.9915213584899902,0.7779458264509836
6,1.0196864604949951,0.7718240271011988
7,1.0099726915359497,0.7732195655504862
8,0.99456387758255,0.7628768334786097
9,1.0309653282165527,0.7635408192873001
10,0.9985709190368652,0.7584510693947474
11,1.0275200605392456,0.7500637223323187
12,1.0092642307281494,0.7538025826215744
13,0.9767748117446899,0.7491358667612076
14,0.9617592096328735,0.7415259579817454
15,1.0104204416275024,0.7384371856848398
16,0.9462385177612305,0.7307073225577673
17,0.9753783345222473,0.7299122164646784
18,0.9544651508331299,0.7238320906956991
19,0.9654003381729126,0.7249163836240768
20,0.9366529583930969,0.72416423757871
21,0.9366532564163208,0.7179206162691116
22,0.9604856967926025,0.7208292980988821
23,0.9368606805801392,0.7163379738728205
24,0.9633644223213196,0.7186723947525024
25,0.992210865020752,0.7198118915160497
26,0.9760300517082214,0.7210080524285635
27,0.9297482967376709,0.7103217790524164
28,0.950680673122406,0.7181430906057358
29,0.9554392695426941,0.7128909081220627
30,0.9006556272506714,0.7045994848012924
31,0.9136329889297485,0.7071730941534042
32,0.9640689492225647,0.7078584035237631
33,0.9365441203117371,0.7095669209957123
34,0.9184174537658691,0.7032621552546819
35,0.9020597338676453,0.7006850242614746
36,0.9034990668296814,0.6921957929929098
37,0.9129425883293152,0.6900157779455185
38,0.8901159167289734,0.6868626326322556
39,0.8716037273406982,0.6826385110616684
40,0.853840172290802,0.6811804125706354
41,0.8952493667602539,0.708651045958201
42,0.9178174734115601,0.6919759114583334
43,0.8629513382911682,0.6764756143093109
44,0.8742755651473999,0.6686071554819742
45,0.8424322605133057,0.6519842743873596
46,0.8310417532920837,0.6373764872550964
47,0.8251794576644897,0.6295891453822454
48,0.711128294467926,0.5296740457415581
49,0.6168878674507141,0.519085685412089
50,0.589644730091095,0.448584442337354
51,0.556907057762146,0.44904400904973346
52,0.5226423144340515,0.44467366486787796
53,0.5170673131942749,0.45538633565107983
54,0.5109536051750183,0.40987879162033397
55,0.4698612093925476,0.44332971423864365
56,0.49962273240089417,0.40728148569663364
57,0.4807259440422058,0.4012704094250997
58,0.4577782452106476,0.3919311910867691
59,0.4559490978717804,0.3994797964890798
60,0.44930487871170044,0.38683535779515904
61,0.4531157612800598,0.366235826164484
62,0.42977070808410645,0.3705931616326173
63,0.42504018545150757,0.37678587064146996
64,0.44058045744895935,0.35642191270987195
65,0.43682342767715454,0.3735861840347449
66,0.43016818165779114,0.363092119495074
67,0.4079255759716034,0.3417874003450076
68,0.4103671908378601,0.34832873692115146
69,0.42137446999549866,0.34741640587647754
70,0.4159663915634155,0.3373890519142151
71,0.39397841691970825,0.33540815239151317
72,0.3977773189544678,0.35638079047203064
73,0.3987717628479004,0.34787433097759884
74,0.3813764452934265,0.3442701883614063
75,0.39852914214134216,0.33617114027341205
76,0.3927396833896637,0.3595525026321411
77,0.394615113735199,0.33643797660867375
78,0.3924393653869629,0.32162582129240036
79,0.38862597942352295,0.3359233116110166
80,0.39873531460762024,0.339940403898557
81,0.40855205059051514,0.3366657644510269
82,0.38623949885368347,0.32907231772939366
83,0.3934711217880249,0.3347556193669637
