epoch,train_loss,test_loss
1,1.01415145035946,0.7681275904178619
2,1.009042557441827,0.7588663597901663
3,1.0082183660882893,0.7414024968942007
4,0.9890518441344752,0.7266069302956263
5,0.9678303761915727,0.7251813511053721
6,0.9557783675916267,0.7143116494019827
7,0.9519897103309631,0.7031989147265753
8,0.8031577955592762,0.6915798286596934
9,0.617088157119173,0.5274725357691447
10,0.5774810729604779,0.5292743047078451
11,0.5725522303219998,0.5215022539099058
12,0.5614525206161268,0.5073200911283493
13,0.5581560333569845,0.518151248494784
14,0.5583605043815844,0.5006741657853127
15,0.5530317109642606,0.4942879031101863
16,0.5477391923918868,0.5084358106056849
17,0.5377174110123606,0.4875687112410863
18,0.49913608847242413,0.4226104219754537
19,0.4613641888806314,0.40807734429836273
20,0.4538976423668139,0.4090610047181447
21,0.4370395333477945,0.39113908757766086
22,0.43432074423992273,0.3835289453466733
23,0.4337603639472615,0.40742480506499607
24,0.4309437491677024,0.38525712738434476
25,0.4285061097506321,0.38149912655353546
26,0.4242103479125283,0.37860817462205887
27,0.4257588404597658,0.39265120526154834
28,0.42220435359261255,0.37753402441740036
29,0.4223379276015542,0.3907143200437228
30,0.41846456310965796,0.37955499937136966
31,0.41861930760470306,0.38022514929374057
32,0.4181662617307721,0.37527111172676086
33,0.4236972088163549,0.38662592818339664
34,0.42640209107687976,0.3720395763715108
35,0.41892768216855597,0.38214075316985446
36,0.4149708567243634,0.3745681469639142
37,0.4187675705461791,0.3740906889239947
38,0.4173062705632412,0.374840480585893
39,0.419313649336497,0.38013294090827304
40,0.4145953754583995,0.3673269525170326
41,0.4071016284552487,0.3900775934259097
42,0.4129062466549151,0.37530546883742016
43,0.4124679827328884,0.3674893428881963
44,0.40935407985340466,0.3749888464808464
45,0.4123328779682969,0.36633487790822983
46,0.4058102775703777,0.36640534301598865
47,0.40547117590904236,0.37152888625860214
48,0.41005447326284467,0.38394755125045776
49,0.41313318050268927,0.3648784135778745
50,0.4100986529480327,0.37418262908856076
51,0.4122841872952201,0.3830783888697624
52,0.4141292391401349,0.3631216461459796
53,0.40735816413706,0.37280379235744476
54,0.4075093856363585,0.3683762277166049
55,0.40755107727917755,0.37927380949258804
56,0.40678006771839026,0.3687489678462346
57,0.4104112043525233,0.4258145863811175
58,0.4099332103223512,0.36872611194849014
59,0.40912776192029315,0.3723958358168602
60,0.400251643224196,0.36957621326049167
61,0.4111687441666921,0.364691120882829
62,0.41139370835188666,0.3737413361668587
63,0.40075869722799823,0.3826214497288068
64,0.40186020822236035,0.3772218053539594
65,0.41123541286497406,0.3680161237716675
66,0.4061969139359214,0.38788573692242306
67,0.4055063110409361,0.37628816813230515
68,0.40207659566041193,0.36542021483182907
69,0.40159481583219586,0.37687593698501587
70,0.412134846051534,0.37373843789100647
71,0.4006562711614551,0.3689723238348961
72,0.40092866348497797,0.4208114643891652
73,0.4073287004774267,0.368831733862559
74,0.40378445477196667,0.37009422729412716
75,0.40027874437245453,0.37296484410762787
76,0.40196778828447516,0.3726634904742241
77,0.3990207025499055,0.3947378272811572
78,0.40520867615035083,0.3785214399298032
79,0.4001416979414044,0.3682057112455368
80,0.4023031240159815,0.37728050847848255
81,0.3986759086449941,0.3808195913831393
82,0.40647324287530145,0.38795223583777744
83,0.40077574596260535,0.3844973122080167
84,0.39623380068576697,0.368349090218544
85,0.3978887864134528,0.3801174859205882
86,0.40353405836856726,0.3979775781432788
87,0.40171764474926575,0.3846089492241542
88,0.3977100867213625,0.3680122469862302
89,0.4004181298342618,0.39021358639001846
90,0.3950718885118311,0.3651123990615209
91,0.4011616011460622,0.3680112411578496
92,0.39740297288605664,0.37231503675381344
93,0.3984699249267578,0.4164409985144933
94,0.39826294418537256,0.3735796685020129
95,0.3961871988845594,0.38205961634715396
96,0.4035353046475035,0.3761240988969803
97,0.3979363197630102,0.3826223909854889
98,0.3915734679409952,0.38954807072877884
99,0.38817850703542883,0.3874174878001213
100,0.4058630818670446,0.37817058712244034
