epoch,train_loss,test_loss
1,0.41637903451919556,0.34951529155174893
2,0.40792950987815857,0.34866904218991596
3,0.4060753583908081,0.3477163588007291
4,0.39738237857818604,0.3453611508011818
5,0.39796969294548035,0.34227652847766876
6,0.3992069959640503,0.339607613782088
7,0.3942760229110718,0.33136748025814694
8,0.38253340125083923,0.3196888938546181
9,0.37688201665878296,0.30428433666626614
10,0.3542057275772095,0.2847486188014348
11,0.3372689485549927,0.26756128917137784
12,0.3152287006378174,0.2530593325694402
13,0.29611924290657043,0.24435420831044516
14,0.2857745289802551,0.2402835413813591
15,0.28763842582702637,0.23894395927588144
16,0.2765941321849823,0.2382220228513082
17,0.28047388792037964,0.23792511224746704
18,0.27677035331726074,0.23764710873365402
19,0.2777489125728607,0.2377897376815478
20,0.27346280217170715,0.23762627194325128
21,0.2740478217601776,0.23693168660004935
22,0.2785085141658783,0.23796307543913522
23,0.27461570501327515,0.23754573613405228
24,0.27865976095199585,0.23786709209283194
25,0.28165534138679504,0.23968047151962915
26,0.2800735831260681,0.24140540013710657
27,0.2739158272743225,0.23729922622442245
28,0.27596941590309143,0.23697913189729056
29,0.2764047384262085,0.23602333664894104
30,0.267645001411438,0.2351826454202334
31,0.2700546383857727,0.23549909392992655
32,0.27853408455848694,0.2376926044623057
33,0.2761954665184021,0.23526237905025482
34,0.2716987729072571,0.23442472517490387
35,0.27019578218460083,0.2343666578332583
36,0.26985037326812744,0.2344196985165278
37,0.2710406184196472,0.23487946391105652
38,0.2679370641708374,0.23287192483743033
39,0.2661013603210449,0.23234198739131293
40,0.26340335607528687,0.23247981816530228
41,0.26963984966278076,0.2386927828192711
42,0.2746657729148865,0.2341158390045166
43,0.26674574613571167,0.2324965844551722
44,0.269754022359848,0.23349815855423608
45,0.26678332686424255,0.23134435464938483
46,0.26646533608436584,0.23058188458283743
47,0.2715763449668884,0.23200087745984396
48,0.2626058757305145,0.22972540309031805
49,0.264262855052948,0.2298679972688357
50,0.26689624786376953,0.23071715980768204
51,0.2651880979537964,0.23048321406046549
52,0.267807275056839,0.22831943382819495
53,0.25979170203208923,0.2277164707581202
54,0.2601621747016907,0.22936453173557916
55,0.257757306098938,0.22779418031374613
56,0.2654845714569092,0.22769130766391754
57,0.26492029428482056,0.22682344913482666
58,0.2571437954902649,0.2261759638786316
59,0.2611238360404968,0.2263242950042089
60,0.2583531439304352,0.22907662391662598
61,0.2607543468475342,0.2261852373679479
62,0.2612440288066864,0.22605527192354202
63,0.2600976824760437,0.22481766591469446
64,0.2651273012161255,0.22563553353150687
65,0.2608180046081543,0.22557851672172546
66,0.25783613324165344,0.2327482948700587
67,0.26071083545684814,0.22518340994914374
68,0.26254910230636597,0.222236767411232
69,0.2591731548309326,0.2217077910900116
70,0.25736457109451294,0.22031608720620474
71,0.25142890214920044,0.21993128210306168
72,0.2530952990055084,0.22002031405766806
73,0.25177305936813354,0.21803060919046402
74,0.2525920569896698,0.2168087288737297
75,0.24878302216529846,0.22271423041820526
76,0.2523605227470398,0.21789556990067163
77,0.2539009153842926,0.2161233201622963
78,0.2490548938512802,0.21596636374791464
79,0.24807433784008026,0.21531685690085092
80,0.24775521457195282,0.21802608420451483
81,0.24979527294635773,0.22208651900291443
82,0.24964076280593872,0.2147415727376938
83,0.24895238876342773,0.2205643504858017
84,0.2518777549266815,0.214638980726401
85,0.24352872371673584,0.21513033906618753
86,0.24190112948417664,0.21426576127608618
87,0.24069076776504517,0.21471603711446127
88,0.25010666251182556,0.21801820894082388
89,0.2450045645236969,0.21463654935359955
90,0.24357767403125763,0.21183309952418009
91,0.24541835486888885,0.21341224511464438
92,0.2400146722793579,0.21153594553470612
93,0.24152220785617828,0.21084180225928625
94,0.23942503333091736,0.20997523268063864
95,0.23983916640281677,0.20973167568445206
96,0.2411482185125351,0.2092849314212799
97,0.23871570825576782,0.20854240655899048
98,0.23586010932922363,0.20962572346131006
99,0.23440198600292206,0.20733906825383505
100,0.23326444625854492,0.20846189310153326
101,0.23447872698307037,0.21051140626271567
102,0.23736046254634857,0.20916658888260523
103,0.23135212063789368,0.2057306244969368
104,0.23088257014751434,0.20548637956380844
105,0.22754305601119995,0.20497248321771622
106,0.23360833525657654,0.20384414990743002
107,0.2258867472410202,0.20224669327338538
108,0.23118646442890167,0.20262632022301355
109,0.22592663764953613,0.20153416196505228
110,0.22735223174095154,0.20006997883319855
111,0.22498373687267303,0.21641667932271957
112,0.22723384201526642,0.20056754102309546
113,0.2248774766921997,0.2058260813355446
114,0.23277521133422852,0.19885182877381644
115,0.22646763920783997,0.1993791088461876
116,0.22431741654872894,0.19861611227194467
117,0.22289042174816132,0.1990517502029737
118,0.22587832808494568,0.1961283932129542
119,0.21918931603431702,0.1993660976489385
120,0.2236204445362091,0.19377137472232184
121,0.2207486629486084,0.19398467242717743
122,0.21628940105438232,0.19026930878559747
123,0.21090228855609894,0.18882592767477036
124,0.20960673689842224,0.18905912091334662
125,0.20307904481887817,0.18751615037520727
126,0.20062991976737976,0.18181058267752329
127,0.19208979606628418,0.17550901820262274
128,0.1909259557723999,0.17630244543155035
129,0.18237105011940002,0.18062578638394675
130,0.1851210743188858,0.16895015041033426
131,0.1761850118637085,0.16333341722687086
132,0.17948612570762634,0.16658335303266844
133,0.17604544758796692,0.16219677900274596
134,0.17737558484077454,0.16739435121417046
135,0.1741565763950348,0.16584317137797674
136,0.1745050549507141,0.16098839044570923
137,0.1779596209526062,0.1613995817800363
138,0.1722998321056366,0.16000280156731606
139,0.17400215566158295,0.1628918138643106
140,0.17444856464862823,0.16275254264473915
141,0.17727257311344147,0.16049460818370184
142,0.17114661633968353,0.1601631244023641
143,0.17396792769432068,0.1593827630082766
144,0.1722956895828247,0.16343326369921365
145,0.1689511239528656,0.16306103517611822
146,0.17189469933509827,0.17634790142377219
147,0.18204841017723083,0.1635634588698546
148,0.17300419509410858,0.15749100471536318
149,0.167902410030365,0.1643694005906582
150,0.17036107182502747,0.17257904261350632
151,0.1716182827949524,0.17259631305933
152,0.17096030712127686,0.15994619081417719
153,0.16571152210235596,0.15471051385005316
154,0.16941305994987488,0.1562874528268973
155,0.17058996856212616,0.15657520666718483
156,0.1691664308309555,0.15396444872021675
157,0.16475145518779755,0.15522744754950205
158,0.16343556344509125,0.15734586616357168
159,0.16852575540542603,0.15665995826323828
160,0.16623154282569885,0.15842136492331824
161,0.16845916211605072,0.16336439549922943
162,0.1708960235118866,0.15839546422163645
163,0.16736412048339844,0.15310376634200415
164,0.1642037034034729,0.15674456457297006
165,0.16670987010002136,0.15392746776342392
166,0.16428469121456146,0.1527734138071537
167,0.16776147484779358,0.15564851214488348
168,0.1682647466659546,0.1546859654287497
169,0.16545747220516205,0.15601001059015593
170,0.16257184743881226,0.15205874294042587
171,0.1633680760860443,0.15349841862916946
172,0.1626996397972107,0.15286444251736006
173,0.16595353186130524,0.15386859824260077
174,0.16448602080345154,0.15533887843290964
175,0.1692890226840973,0.15639889985322952
176,0.16251567006111145,0.154971274236838
177,0.16538521647453308,0.1573890596628189
178,0.1658354252576828,0.1568947434425354
179,0.1628309190273285,0.15501021842161813
180,0.16030997037887573,0.1518869400024414
181,0.1607622504234314,0.15347163751721382
182,0.1674383580684662,0.15880087018013
183,0.1649046391248703,0.15693933268388113
184,0.16675172746181488,0.15267244602243105
185,0.16614848375320435,0.15607359632849693
186,0.16409549117088318,0.1527123712003231
187,0.1612798273563385,0.15625721712907156
188,0.16218030452728271,0.15809415901700655
189,0.16182532906532288,0.1543129819134871
190,0.15956667065620422,0.15126487985253334
191,0.16672798991203308,0.16227143506209055
192,0.16658934950828552,0.1707727164030075
193,0.16891096532344818,0.1497481899956862
194,0.161015123128891,0.15125509227315584
195,0.16463948786258698,0.15602884565790495
196,0.16424515843391418,0.1571593607465426
197,0.16446100175380707,0.15964420760671297
198,0.16317716240882874,0.16498917589584985
199,0.16539132595062256,0.15601721654335657
200,0.1591620147228241,0.15141083672642708
201,0.15610551834106445,0.14832072829206785
202,0.15860292315483093,0.14785435795783997
203,0.16210171580314636,0.15154304603735605
204,0.16423264145851135,0.1583749254544576
205,0.16265138983726501,0.15055844808618227
206,0.16607320308685303,0.15220774710178375
207,0.1573915034532547,0.1514195054769516
208,0.15703189373016357,0.1494505268832048
209,0.15659037232398987,0.14915779357155165
210,0.156560018658638,0.14663705602288246
211,0.15644142031669617,0.149076076845328
212,0.1598142385482788,0.14751906196276346
