epoch,train_loss,test_loss
1,1.064699649810791,0.7662399709224701
2,1.0295649766921997,0.7534336398045222
3,1.0149948596954346,0.7548477500677109
4,0.9984465837478638,0.7516904175281525
5,0.9982995390892029,0.7520925054947535
6,1.019794225692749,0.7473573933045069
7,1.0148924589157104,0.7495170931021372
8,0.9992307424545288,0.7393819242715836
9,1.034436821937561,0.7409534156322479
10,1.0081697702407837,0.7369451324144999
11,1.0362030267715454,0.7294137130180994
12,1.014500617980957,0.7322971820831299
13,0.9820934534072876,0.7301166156927744
14,0.9691982865333557,0.7222427775462469
15,1.0140366554260254,0.7195237278938293
16,0.9605613946914673,0.7146997799475988
17,0.9894291162490845,0.7141727954149246
18,0.9714211225509644,0.7106586049000422
19,0.9799315929412842,0.7089531173308691
20,0.9486264586448669,0.7111988514661789
21,0.9557418823242188,0.7027159134546915
22,0.9813350439071655,0.7067058781782786
23,0.9582822322845459,0.7023881028095881
24,0.9805847406387329,0.7050608694553375
25,1.0112360715866089,0.7081640064716339
26,0.9975495934486389,0.7092892229557037
27,0.9467276334762573,0.7051049123207728
28,0.9711650013923645,0.6997539103031158
29,0.9725633263587952,0.700692817568779
30,0.9132556319236755,0.6890313078959783
31,0.92458575963974,0.6915072103341421
32,0.9733689427375793,0.6890876938899358
33,0.9490799903869629,0.6904363880554835
34,0.9245599508285522,0.6798951824506124
35,0.9025303721427917,0.6711777647336324
36,0.8960620164871216,0.6669024527072906
37,0.8807262778282166,0.6433272957801819
38,0.8204457759857178,0.6080853492021561
39,0.7500682473182678,0.5784735033909479
40,0.7058031558990479,0.5354934732119242
41,0.7255155444145203,0.557114173968633
42,0.7249480485916138,0.5303366482257843
43,0.6665058732032776,0.5442273318767548
44,0.6847221255302429,0.5222724477450053
45,0.6432212591171265,0.5015287051598231
46,0.6496710181236267,0.4880696435769399
47,0.6627320051193237,0.49874656399091083
48,0.6135417222976685,0.48966772854328156
49,0.6300534605979919,0.47700290381908417
50,0.5970733761787415,0.4664129416147868
51,0.5866379737854004,0.46293535828590393
52,0.5806432962417603,0.458561177055041
53,0.559950590133667,0.44911931951840717
54,0.5683460235595703,0.4598427563905716
55,0.5444505214691162,0.4403947591781616
56,0.5601764917373657,0.44644813736279804
57,0.5637136697769165,0.46693243086338043
58,0.5426110029220581,0.4512077222267787
59,0.5733393430709839,0.42632723848025006
60,0.5361481308937073,0.4567595620950063
61,0.5557665824890137,0.4336981972058614
62,0.5409078001976013,0.4455552399158478
63,0.5578129887580872,0.44791167974472046
64,0.5809962749481201,0.42629989484945935
65,0.5320563316345215,0.4321450839440028
66,0.5306044220924377,0.41669828693072003
67,0.5048992037773132,0.402687668800354
68,0.525994062423706,0.40258780618508655
69,0.523542046546936,0.41068841020266217
70,0.5288009643554688,0.4067555069923401
71,0.49977952241897583,0.3946631799141566
72,0.5020344853401184,0.3985784749190013
73,0.5042945742607117,0.4000990241765976
74,0.4861351251602173,0.38795310258865356
75,0.48608386516571045,0.38692252586285275
76,0.48386016488075256,0.3946681171655655
77,0.49466341733932495,0.3816027045249939
78,0.4901423454284668,0.37726448227961856
79,0.48403194546699524,0.38846124708652496
80,0.4918367266654968,0.38413328925768536
81,0.5037398338317871,0.38080832610527676
82,0.47123777866363525,0.3812856276830037
83,0.4871552586555481,0.3807433893283208
84,0.47867119312286377,0.411080002784729
85,0.48120659589767456,0.37882520258426666
86,0.4617217183113098,0.3764328161875407
87,0.44857823848724365,0.3586544220646222
88,0.4772302508354187,0.3761086016893387
89,0.4615286588668823,0.37851152817408246
90,0.4620073437690735,0.36149334410826367
91,0.4622756242752075,0.3782298465569814
92,0.4490022659301758,0.35250209271907806
93,0.4490002691745758,0.3532593920826912
94,0.45044517517089844,0.34816326200962067
95,0.44621336460113525,0.35962990919748944
96,0.4587886929512024,0.3530479421218236
97,0.4454447627067566,0.3449853186806043
98,0.430146723985672,0.3602570990721385
99,0.4223541021347046,0.3419882853825887
100,0.4344678223133087,0.35283129662275314
101,0.4313525855541229,0.3434823825955391
102,0.449052095413208,0.3466364840666453
103,0.4240894615650177,0.3451917866865794
104,0.43535947799682617,0.350639671087265
105,0.42015960812568665,0.3511855974793434
106,0.4430519938468933,0.35334185759226483
107,0.41731658577919006,0.34155699610710144
108,0.43421900272369385,0.3423253869016965
109,0.4172776937484741,0.34587443868319195
110,0.4213249683380127,0.3418456092476845
111,0.42249423265457153,0.34434271852175397
112,0.403934121131897,0.33271822333335876
113,0.4123862385749817,0.334298312664032
114,0.41963130235671997,0.34124289949735004
115,0.42276760935783386,0.33180854966243106
116,0.4136517643928528,0.3361336539189021
117,0.4193154573440552,0.3404987355073293
118,0.42213326692581177,0.32858000695705414
119,0.40966519713401794,0.34290986508131027
120,0.4148860573768616,0.3712008868654569
121,0.42731237411499023,0.325563703974088
122,0.4032426178455353,0.32405194640159607
123,0.3964933454990387,0.34536319474379223
124,0.39766234159469604,0.3317767505844434
125,0.39214012026786804,0.33214692026376724
126,0.40021389722824097,0.3398432433605194
127,0.39643460512161255,0.34340648353099823
128,0.41114547848701477,0.33128130932648975
129,0.3930167555809021,0.3261982773741086
130,0.4075300097465515,0.33361755808194477
131,0.3893367648124695,0.31698767095804214
132,0.3892781138420105,0.33442915230989456
133,0.38445472717285156,0.3159096340338389
134,0.3926163613796234,0.3156343102455139
135,0.3806232213973999,0.3330465977390607
136,0.3887503147125244,0.31517139077186584
137,0.4095114469528198,0.34182071437438327
138,0.3847997784614563,0.3456590175628662
139,0.3991444706916809,0.31989677250385284
140,0.3820025324821472,0.34212470054626465
141,0.41109105944633484,0.32258574416240055
142,0.38623321056365967,0.31413939346869785
143,0.3902558386325836,0.32345204303661984
144,0.38301894068717957,0.3256259138385455
145,0.3679853677749634,0.3166588619351387
146,0.38830476999282837,0.33778194338083267
147,0.3896235227584839,0.33430909117062885
148,0.3842494785785675,0.3170797899365425
149,0.3686184883117676,0.31473439931869507
150,0.37228724360466003,0.3159487619996071
151,0.378984659910202,0.31485989441474277
152,0.3751223087310791,0.31294578313827515
153,0.363014817237854,0.3178665488958359
154,0.371439665555954,0.3143688216805458
155,0.3838052749633789,0.31328611820936203
156,0.37686532735824585,0.3153386190533638
157,0.36330240964889526,0.31295345971981686
158,0.35924068093299866,0.3134396473566691
159,0.3770817518234253,0.3218172068397204
160,0.37361493706703186,0.3251358817021052
161,0.3838793635368347,0.3125803967316945
162,0.3830743134021759,0.31627245992422104
163,0.36975082755088806,0.3069358319044113
164,0.36015909910202026,0.314494567612807
165,0.3717041015625,0.3110906332731247
166,0.370520681142807,0.3041776418685913
167,0.36509817838668823,0.31254677722851437
